user_id,register_date,channel,device,city_tier,user_type
100519,2026-04-30,信息流广告,iOS,新一线,老用户
100520,2026-05-07,自然流量,Android,一线,新用户
100521,2026-04-22,信息流广告,iOS,三线及以下,老用户
100522,2026-04-09,社群裂变,iOS,新一线,老用户
100523,2026-04-12,信息流广告,PC,二线,新用户
100524,2026-05-21,搜索广告,Android,一线,老用户
100525,2026-04-20,信息流广告,iOS,一线,老用户
100526,2026-04-19,自然流量,Android,一线,老用户
100527,2026-05-27,自然流量,Android,新一线,新用户
100528,2026-04-09,站内推荐,Android,新一线,新用户
100529,2026-05-26,搜索广告,PC,新一线,新用户
100530,2026-05-27,信息流广告,Android,新一线,老用户
100531,2026-05-07,社群裂变,Android,一线,新用户
100532,2026-04-11,自然流量,iOS,新一线,老用户
100533,2026-04-10,自然流量,Android,一线,新用户
100534,2026-04-18,自然流量,iOS,一线,老用户
100535,2026-05-06,站内推荐,iOS,一线,新用户
100536,2026-04-10,搜索广告,PC,二线,新用户
100537,2026-04-28,搜索广告,Android,三线及以下,新用户
100538,2026-04-08,自然流量,Android,二线,老用户
100539,2026-05-03,自然流量,iOS,一线,老用户
100540,2026-04-02,搜索广告,Android,三线及以下,新用户
100541,2026-05-14,信息流广告,iOS,三线及以下,新用户
100542,2026-04-04,站内推荐,Android,新一线,老用户
100543,2026-04-12,社群裂变,Android,一线,新用户
100544,2026-04-11,信息流广告,Android,二线,新用户
100545,2026-05-21,社群裂变,PC,三线及以下,老用户
100546,2026-04-04,站内推荐,iOS,二线,新用户
100547,2026-04-27,信息流广告,Android,二线,新用户
100548,2026-05-07,搜索广告,PC,二线,新用户
100549,2026-05-02,站内推荐,Android,三线及以下,老用户
100550,2026-05-12,自然流量,Android,一线,新用户
100551,2026-05-19,站内推荐,Android,一线,老用户
100552,2026-04-25,自然流量,Android,三线及以下,新用户
100553,2026-05-21,搜索广告,PC,一线,老用户
100554,2026-04-20,社群裂变,Android,新一线,新用户
100555,2026-05-31,搜索广告,PC,新一线,新用户
100556,2026-05-01,信息流广告,Android,新一线,新用户
100557,2026-05-15,搜索广告,Android,一线,新用户
100558,2026-05-24,自然流量,iOS,二线,新用户
100559,2026-05-19,自然流量,Android,新一线,老用户
100560,2026-05-22,自然流量,PC,二线,老用户
100561,2026-05-03,搜索广告,Android,新一线,老用户
100562,2026-04-03,信息流广告,iOS,三线及以下,新用户
100563,2026-05-01,自然流量,Android,二线,老用户
100564,2026-04-12,站内推荐,Android,三线及以下,新用户
100565,2026-05-25,信息流广告,PC,新一线,老用户
100566,2026-04-15,信息流广告,iOS,一线,老用户
100567,2026-04-14,信息流广告,iOS,三线及以下,新用户
100568,2026-04-16,自然流量,Android,三线及以下,新用户
100569,2026-05-10,社群裂变,iOS,一线,老用户
100570,2026-05-05,信息流广告,PC,二线,新用户
100571,2026-05-28,自然流量,Android,二线,老用户
100572,2026-04-26,站内推荐,Android,一线,老用户
100573,2026-04-18,社群裂变,iOS,二线,新用户
100574,2026-04-04,社群裂变,Android,新一线,新用户
100575,2026-04-01,站内推荐,PC,一线,新用户
100576,2026-04-23,站内推荐,Android,三线及以下,老用户
100577,2026-05-27,信息流广告,iOS,新一线,新用户
100578,2026-05-02,搜索广告,iOS,三线及以下,新用户
100579,2026-05-25,搜索广告,PC,二线,新用户
100580,2026-04-07,自然流量,PC,三线及以下,老用户
100581,2026-04-06,自然流量,iOS,新一线,老用户
100582,2026-05-21,自然流量,Android,新一线,新用户
100583,2026-04-07,搜索广告,iOS,新一线,老用户
100584,2026-04-04,社群裂变,Android,二线,老用户
100585,2026-04-25,社群裂变,iOS,新一线,老用户
100586,2026-05-27,信息流广告,Android,二线,新用户
100587,2026-05-13,自然流量,PC,新一线,新用户
100588,2026-04-07,信息流广告,iOS,一线,老用户
100589,2026-05-22,搜索广告,Android,三线及以下,新用户
100590,2026-05-22,站内推荐,iOS,三线及以下,新用户
100591,2026-05-19,站内推荐,iOS,新一线,老用户
100592,2026-05-26,站内推荐,iOS,二线,老用户
100593,2026-04-15,站内推荐,iOS,新一线,新用户
100594,2026-05-30,站内推荐,PC,二线,新用户
100595,2026-04-20,信息流广告,iOS,新一线,新用户
100596,2026-05-19,自然流量,Android,二线,新用户
100597,2026-05-06,自然流量,iOS,一线,新用户
100598,2026-05-18,信息流广告,Android,一线,新用户
100599,2026-05-09,自然流量,Android,三线及以下,老用户
100600,2026-05-10,自然流量,PC,新一线,新用户
100601,2026-05-08,站内推荐,iOS,一线,新用户
100602,2026-05-18,自然流量,iOS,一线,老用户
100603,2026-05-16,站内推荐,Android,新一线,新用户
100604,2026-04-09,社群裂变,Android,二线,新用户
100605,2026-05-21,搜索广告,Android,新一线,新用户
100606,2026-05-03,搜索广告,iOS,二线,老用户
100607,2026-04-20,信息流广告,iOS,三线及以下,新用户
100608,2026-05-02,搜索广告,Android,新一线,新用户
100609,2026-05-29,自然流量,Android,三线及以下,新用户
100610,2026-05-23,站内推荐,Android,一线,老用户
100611,2026-05-21,信息流广告,iOS,新一线,老用户
100612,2026-04-29,自然流量,iOS,一线,老用户
100613,2026-05-18,搜索广告,PC,一线,老用户
100614,2026-04-24,搜索广告,Android,一线,新用户
100615,2026-05-12,信息流广告,iOS,一线,新用户
100616,2026-05-10,搜索广告,PC,三线及以下,新用户
100617,2026-04-16,自然流量,Android,二线,新用户
100618,2026-04-17,搜索广告,iOS,三线及以下,新用户
100619,2026-04-04,自然流量,Android,二线,新用户
100620,2026-04-09,自然流量,Android,二线,老用户
100621,2026-04-27,自然流量,iOS,一线,老用户
100622,2026-04-30,信息流广告,Android,二线,新用户
100623,2026-04-11,信息流广告,Android,新一线,新用户
100624,2026-04-26,信息流广告,iOS,三线及以下,新用户
100625,2026-05-07,自然流量,PC,三线及以下,新用户
100626,2026-04-15,自然流量,iOS,一线,新用户
100627,2026-04-21,搜索广告,Android,二线,新用户
100628,2026-04-23,自然流量,Android,二线,新用户
100629,2026-05-01,搜索广告,Android,二线,老用户
100630,2026-04-23,站内推荐,Android,一线,新用户
100631,2026-05-15,信息流广告,Android,二线,新用户
100632,2026-04-20,站内推荐,PC,三线及以下,新用户
100633,2026-04-27,自然流量,Android,新一线,新用户
100634,2026-04-24,自然流量,Android,二线,新用户
100635,2026-04-12,社群裂变,iOS,一线,老用户
100636,2026-05-12,社群裂变,Android,三线及以下,新用户
100637,2026-04-15,社群裂变,Android,一线,新用户
100638,2026-04-19,自然流量,iOS,一线,老用户
100639,2026-05-19,社群裂变,Android,新一线,新用户
100640,2026-05-28,信息流广告,iOS,三线及以下,新用户
100641,2026-05-11,信息流广告,iOS,二线,老用户
100642,2026-05-26,自然流量,iOS,一线,新用户
100643,2026-05-23,站内推荐,iOS,一线,老用户
100644,2026-04-30,自然流量,iOS,二线,新用户
100645,2026-05-17,社群裂变,Android,新一线,老用户
100646,2026-04-21,搜索广告,Android,一线,新用户
100647,2026-04-29,社群裂变,iOS,三线及以下,老用户
100648,2026-05-03,搜索广告,iOS,一线,老用户
100649,2026-05-29,站内推荐,Android,二线,老用户
100650,2026-05-22,自然流量,iOS,新一线,老用户
100651,2026-04-30,自然流量,Android,二线,老用户
100652,2026-05-10,搜索广告,Android,二线,新用户
100653,2026-04-13,信息流广告,Android,新一线,新用户
100654,2026-05-20,自然流量,PC,二线,新用户
100655,2026-05-04,自然流量,Android,三线及以下,新用户
100656,2026-05-03,信息流广告,PC,三线及以下,新用户
100657,2026-05-17,自然流量,PC,新一线,老用户
100658,2026-05-09,自然流量,iOS,新一线,老用户
100659,2026-04-05,站内推荐,iOS,三线及以下,老用户
100660,2026-04-18,信息流广告,iOS,一线,新用户
100661,2026-04-11,站内推荐,Android,一线,老用户
100662,2026-05-15,站内推荐,Android,一线,老用户
100663,2026-04-03,自然流量,iOS,三线及以下,老用户
100664,2026-04-13,搜索广告,iOS,一线,老用户
100665,2026-05-07,搜索广告,Android,新一线,新用户
100666,2026-05-13,搜索广告,Android,二线,新用户
100667,2026-05-01,自然流量,Android,一线,老用户
100668,2026-05-23,自然流量,PC,新一线,老用户
100669,2026-05-27,自然流量,iOS,新一线,老用户
100670,2026-04-09,搜索广告,Android,新一线,老用户
100671,2026-05-29,站内推荐,PC,三线及以下,老用户
100672,2026-05-08,搜索广告,Android,一线,老用户
100673,2026-05-09,搜索广告,Android,三线及以下,老用户
100674,2026-04-06,站内推荐,Android,新一线,老用户
100675,2026-05-08,搜索广告,iOS,一线,新用户
100676,2026-05-15,自然流量,PC,一线,新用户
100677,2026-05-06,站内推荐,Android,二线,新用户
100678,2026-04-06,信息流广告,Android,新一线,新用户
100679,2026-05-02,自然流量,Android,新一线,老用户
100680,2026-05-28,信息流广告,Android,三线及以下,老用户
100681,2026-05-15,站内推荐,iOS,新一线,新用户
100682,2026-04-09,自然流量,Android,三线及以下,新用户
100683,2026-05-29,信息流广告,Android,一线,新用户
100684,2026-05-29,自然流量,iOS,一线,老用户
100685,2026-04-11,自然流量,Android,二线,老用户
100686,2026-05-19,自然流量,PC,新一线,新用户
100687,2026-04-25,社群裂变,iOS,一线,新用户
100688,2026-05-07,站内推荐,Android,一线,新用户
100689,2026-04-28,自然流量,Android,一线,新用户
100690,2026-05-18,自然流量,Android,二线,老用户
100691,2026-05-31,自然流量,Android,新一线,老用户
100692,2026-05-19,自然流量,Android,三线及以下,新用户
100693,2026-05-27,搜索广告,iOS,一线,新用户
100694,2026-05-28,搜索广告,PC,新一线,新用户
100695,2026-04-06,搜索广告,PC,新一线,新用户
100696,2026-04-16,信息流广告,Android,二线,新用户
100697,2026-05-15,搜索广告,Android,三线及以下,新用户
100698,2026-05-06,自然流量,iOS,三线及以下,新用户
100699,2026-04-04,自然流量,Android,一线,老用户
100700,2026-04-06,站内推荐,iOS,新一线,新用户
100701,2026-05-02,社群裂变,iOS,三线及以下,老用户
100702,2026-05-08,站内推荐,PC,一线,新用户
100703,2026-04-11,站内推荐,iOS,二线,新用户
100704,2026-04-11,搜索广告,Android,新一线,新用户
100705,2026-04-08,站内推荐,iOS,新一线,新用户
100706,2026-05-05,信息流广告,iOS,新一线,新用户
100707,2026-04-01,自然流量,Android,新一线,老用户
100708,2026-05-05,自然流量,iOS,三线及以下,老用户
100709,2026-04-30,自然流量,Android,二线,新用户
100710,2026-04-29,自然流量,PC,三线及以下,新用户
100711,2026-05-12,信息流广告,Android,二线,新用户
100712,2026-05-02,搜索广告,PC,新一线,老用户
100713,2026-05-15,社群裂变,Android,新一线,新用户
100714,2026-05-17,搜索广告,Android,新一线,新用户
100715,2026-05-27,自然流量,iOS,三线及以下,老用户
100716,2026-05-19,社群裂变,iOS,一线,老用户
100717,2026-05-02,信息流广告,Android,三线及以下,老用户
100718,2026-05-01,自然流量,Android,二线,新用户
100719,2026-04-15,自然流量,Android,二线,新用户
100720,2026-05-07,信息流广告,Android,二线,新用户
100721,2026-04-09,自然流量,iOS,二线,老用户
100722,2026-05-27,社群裂变,Android,二线,老用户
100723,2026-05-22,社群裂变,iOS,二线,新用户
100724,2026-04-08,搜索广告,PC,一线,老用户
100725,2026-05-18,自然流量,iOS,二线,新用户
100726,2026-04-08,社群裂变,iOS,新一线,老用户
100727,2026-05-14,搜索广告,Android,二线,新用户
100728,2026-04-06,自然流量,iOS,二线,新用户
100729,2026-04-30,搜索广告,PC,一线,新用户
100730,2026-05-11,信息流广告,Android,二线,老用户
100731,2026-05-15,信息流广告,iOS,新一线,新用户
100732,2026-04-26,自然流量,iOS,二线,新用户
100733,2026-05-27,信息流广告,PC,二线,老用户
100734,2026-05-18,自然流量,Android,二线,老用户
100735,2026-04-13,自然流量,PC,二线,老用户
100736,2026-05-11,自然流量,iOS,一线,老用户
100737,2026-05-15,站内推荐,PC,一线,老用户
100738,2026-04-21,自然流量,Android,二线,老用户
100739,2026-05-16,信息流广告,Android,新一线,新用户
100740,2026-05-25,信息流广告,iOS,一线,新用户
100741,2026-05-20,站内推荐,iOS,一线,新用户
100742,2026-05-17,搜索广告,PC,新一线,新用户
100743,2026-05-09,站内推荐,PC,三线及以下,新用户
100744,2026-04-17,自然流量,iOS,一线,新用户
100745,2026-05-19,自然流量,PC,新一线,新用户
100746,2026-04-23,搜索广告,iOS,三线及以下,老用户
100747,2026-05-03,信息流广告,iOS,三线及以下,老用户
100748,2026-04-20,社群裂变,iOS,新一线,新用户
100749,2026-04-20,站内推荐,Android,三线及以下,老用户
100750,2026-04-10,信息流广告,iOS,一线,新用户
100751,2026-05-29,站内推荐,Android,二线,新用户
100752,2026-04-10,搜索广告,iOS,一线,新用户
100753,2026-04-06,自然流量,Android,新一线,新用户
100754,2026-05-28,信息流广告,Android,新一线,新用户
100755,2026-05-04,自然流量,Android,二线,老用户
100756,2026-04-27,社群裂变,iOS,一线,新用户
100757,2026-05-15,自然流量,Android,新一线,新用户
100758,2026-04-24,信息流广告,iOS,二线,新用户
100759,2026-04-08,搜索广告,Android,一线,新用户
100760,2026-05-15,自然流量,Android,三线及以下,老用户
100761,2026-04-11,自然流量,iOS,新一线,老用户
100762,2026-05-04,搜索广告,iOS,一线,老用户
100763,2026-05-28,自然流量,Android,新一线,新用户
100764,2026-05-28,信息流广告,PC,新一线,新用户
100765,2026-04-23,信息流广告,Android,一线,新用户
100766,2026-05-18,自然流量,PC,二线,老用户
100767,2026-05-08,自然流量,PC,二线,新用户
100768,2026-04-30,社群裂变,iOS,新一线,新用户
100769,2026-04-09,站内推荐,Android,新一线,新用户
100770,2026-04-23,自然流量,iOS,三线及以下,老用户
100771,2026-05-10,站内推荐,Android,新一线,新用户
100772,2026-05-31,搜索广告,iOS,二线,老用户
100773,2026-04-01,搜索广告,PC,三线及以下,新用户
100774,2026-05-14,搜索广告,Android,新一线,新用户
100775,2026-05-22,搜索广告,iOS,二线,新用户
100776,2026-05-29,社群裂变,iOS,三线及以下,新用户
100777,2026-04-26,信息流广告,Android,二线,新用户
100778,2026-04-08,搜索广告,Android,三线及以下,老用户
100779,2026-04-17,信息流广告,PC,新一线,新用户
100780,2026-05-22,自然流量,iOS,二线,新用户
100781,2026-05-24,搜索广告,Android,新一线,新用户
100782,2026-05-09,自然流量,Android,一线,新用户
100783,2026-04-08,自然流量,Android,三线及以下,老用户
100784,2026-04-08,自然流量,Android,新一线,新用户
100785,2026-04-30,自然流量,iOS,三线及以下,老用户
100786,2026-05-06,搜索广告,iOS,二线,新用户
100787,2026-04-02,搜索广告,Android,三线及以下,新用户
100788,2026-05-12,信息流广告,PC,三线及以下,老用户
100789,2026-05-04,自然流量,iOS,二线,新用户
100790,2026-04-01,信息流广告,iOS,三线及以下,老用户
