event_id,user_id,session_id,event_time,event_name,product_id,channel,device
342,100078,S100078_3,2026-05-09 12:01:43,submit_order,2019,站内推荐,iOS
343,100078,S100078_3,2026-05-09 12:07:36,pay_success,2019,站内推荐,iOS
344,100078,S100078_4,2026-05-19 04:17:51,visit_home,2034,站内推荐,iOS
345,100078,S100078_4,2026-05-19 04:27:39,view_product,2034,站内推荐,iOS
346,100079,S100079_1,2026-05-09 21:59:02,visit_home,2028,自然流量,iOS
347,100079,S100079_1,2026-05-09 22:01:39,view_product,2028,自然流量,iOS
348,100079,S100079_1,2026-05-09 22:06:18,add_cart,2028,自然流量,iOS
349,100079,S100079_2,2026-05-25 13:02:14,visit_home,2036,自然流量,iOS
350,100079,S100079_2,2026-05-25 13:10:18,view_product,2036,自然流量,iOS
351,100080,S100080_1,2026-05-16 02:47:24,visit_home,2044,站内推荐,iOS
352,100080,S100080_1,2026-05-16 02:51:07,view_product,2044,站内推荐,iOS
353,100081,S100081_1,2026-05-08 21:20:18,visit_home,2038,自然流量,iOS
354,100081,S100081_1,2026-05-08 21:25:32,view_product,2038,自然流量,iOS
355,100081,S100081_1,2026-05-08 21:34:04,add_cart,2038,自然流量,iOS
356,100081,S100081_1,2026-05-08 21:40:50,submit_order,2038,自然流量,iOS
357,100081,S100081_1,2026-05-08 21:48:04,pay_success,2038,自然流量,iOS
358,100081,S100081_2,2026-05-13 23:16:57,visit_home,2043,自然流量,iOS
359,100081,S100081_3,2026-05-31 00:31:43,visit_home,2047,自然流量,iOS
360,100081,S100081_3,2026-05-31 00:39:46,view_product,2047,自然流量,iOS
361,100081,S100081_3,2026-05-31 00:52:10,add_cart,2047,自然流量,iOS
362,100081,S100081_3,2026-05-31 00:56:42,submit_order,2047,自然流量,iOS
363,100081,S100081_3,2026-05-31 01:01:55,pay_success,2047,自然流量,iOS
364,100081,S100081_4,2026-05-12 12:04:02,visit_home,2018,自然流量,iOS
365,100081,S100081_4,2026-05-12 12:07:58,view_product,2018,自然流量,iOS
366,100081,S100081_5,2026-05-04 12:07:23,visit_home,2030,自然流量,iOS
367,100081,S100081_5,2026-05-04 12:08:22,view_product,2030,自然流量,iOS
368,100082,S100082_1,2026-05-21 23:27:25,visit_home,2010,社群裂变,Android
369,100083,S100083_1,2026-05-15 11:38:39,visit_home,2043,自然流量,iOS
370,100083,S100083_1,2026-05-15 11:42:59,view_product,2043,自然流量,iOS
371,100084,S100084_1,2026-05-05 18:43:42,visit_home,2016,自然流量,Android
372,100084,S100084_2,2026-05-27 08:46:30,visit_home,2042,自然流量,Android
373,100084,S100084_2,2026-05-27 08:50:43,view_product,2042,自然流量,Android
374,100084,S100084_3,2026-05-24 22:49:09,visit_home,2040,自然流量,Android
375,100084,S100084_3,2026-05-24 22:58:42,view_product,2040,自然流量,Android
376,100084,S100084_3,2026-05-24 23:12:55,add_cart,2040,自然流量,Android
377,100084,S100084_3,2026-05-24 23:14:33,submit_order,2040,自然流量,Android
378,100084,S100084_3,2026-05-24 23:18:42,pay_success,2040,自然流量,Android
379,100084,S100084_4,2026-05-12 23:21:06,visit_home,2041,自然流量,Android
380,100084,S100084_5,2026-05-06 14:14:01,visit_home,2041,自然流量,Android
381,100084,S100084_5,2026-05-06 14:14:56,view_product,2041,自然流量,Android
382,100085,S100085_1,2026-05-18 06:38:57,visit_home,2012,自然流量,Android
383,100086,S100086_1,2026-05-17 21:03:45,visit_home,2041,信息流广告,iOS
384,100086,S100086_1,2026-05-17 21:10:31,view_product,2041,信息流广告,iOS
385,100086,S100086_1,2026-05-17 21:14:42,add_cart,2041,信息流广告,iOS
386,100086,S100086_1,2026-05-17 21:15:15,submit_order,2041,信息流广告,iOS
387,100086,S100086_1,2026-05-17 21:23:21,pay_success,2041,信息流广告,iOS
388,100086,S100086_2,2026-05-05 14:00:20,visit_home,2028,信息流广告,iOS
389,100086,S100086_2,2026-05-05 14:09:00,view_product,2028,信息流广告,iOS
390,100086,S100086_2,2026-05-05 14:10:23,add_cart,2028,信息流广告,iOS
391,100086,S100086_3,2026-05-07 16:32:52,visit_home,2032,信息流广告,iOS
392,100086,S100086_3,2026-05-07 16:33:43,view_product,2032,信息流广告,iOS
393,100086,S100086_4,2026-05-10 05:27:20,visit_home,2047,信息流广告,iOS
394,100086,S100086_4,2026-05-10 05:34:15,view_product,2047,信息流广告,iOS
395,100087,S100087_1,2026-05-04 12:31:02,visit_home,2049,信息流广告,iOS
396,100087,S100087_2,2026-05-25 22:34:11,visit_home,2025,信息流广告,iOS
397,100087,S100087_2,2026-05-25 22:37:34,view_product,2025,信息流广告,iOS
398,100087,S100087_2,2026-05-25 22:41:23,add_cart,2025,信息流广告,iOS
399,100087,S100087_2,2026-05-25 22:49:57,submit_order,2025,信息流广告,iOS
400,100087,S100087_2,2026-05-25 22:53:16,pay_success,2025,信息流广告,iOS
401,100087,S100087_3,2026-05-01 22:09:39,visit_home,2049,信息流广告,iOS
402,100087,S100087_3,2026-05-01 22:11:39,view_product,2049,信息流广告,iOS
403,100087,S100087_4,2026-05-01 10:42:45,visit_home,2009,信息流广告,iOS
404,100087,S100087_4,2026-05-01 10:48:21,view_product,2009,信息流广告,iOS
405,100088,S100088_1,2026-05-30 06:20:37,visit_home,2029,自然流量,PC
406,100089,S100089_1,2026-05-30 23:32:57,visit_home,2029,信息流广告,Android
407,100089,S100089_1,2026-05-30 23:41:12,view_product,2029,信息流广告,Android
408,100089,S100089_1,2026-05-30 23:46:45,add_cart,2029,信息流广告,Android
409,100089,S100089_2,2026-05-17 05:53:14,visit_home,2030,信息流广告,Android
410,100090,S100090_1,2026-05-28 16:47:12,visit_home,2001,信息流广告,Android
411,100090,S100090_2,2026-05-03 23:36:55,visit_home,2017,信息流广告,Android
412,100091,S100091_1,2026-05-22 07:32:05,visit_home,2039,社群裂变,iOS
413,100092,S100092_1,2026-05-24 01:51:49,visit_home,2028,站内推荐,PC
414,100092,S100092_1,2026-05-24 01:58:22,view_product,2028,站内推荐,PC
415,100093,S100093_1,2026-05-09 21:06:34,visit_home,2003,搜索广告,Android
416,100093,S100093_1,2026-05-09 21:09:43,view_product,2003,搜索广告,Android
417,100093,S100093_2,2026-05-10 21:23:28,visit_home,2032,搜索广告,Android
418,100093,S100093_2,2026-05-10 21:25:14,view_product,2032,搜索广告,Android
419,100093,S100093_3,2026-05-30 19:23:11,visit_home,2008,搜索广告,Android
420,100093,S100093_3,2026-05-30 19:32:50,view_product,2008,搜索广告,Android
421,100093,S100093_3,2026-05-30 19:38:03,add_cart,2008,搜索广告,Android
422,100094,S100094_1,2026-05-06 09:19:44,visit_home,2007,自然流量,Android
423,100094,S100094_1,2026-05-06 09:27:13,view_product,2007,自然流量,Android
424,100094,S100094_2,2026-05-26 11:54:48,visit_home,2036,自然流量,Android
425,100094,S100094_2,2026-05-26 12:04:25,view_product,2036,自然流量,Android
426,100094,S100094_3,2026-05-17 06:03:45,visit_home,2027,自然流量,Android
427,100094,S100094_3,2026-05-17 06:11:22,view_product,2027,自然流量,Android
428,100094,S100094_4,2026-05-11 01:04:47,visit_home,2005,自然流量,Android
429,100094,S100094_4,2026-05-11 01:07:16,view_product,2005,自然流量,Android
430,100095,S100095_1,2026-05-05 11:35:30,visit_home,2038,自然流量,Android
431,100095,S100095_1,2026-05-05 11:39:26,view_product,2038,自然流量,Android
432,100096,S100096_1,2026-05-04 20:48:13,visit_home,2038,站内推荐,PC
433,100096,S100096_1,2026-05-04 20:58:00,view_product,2038,站内推荐,PC
434,100096,S100096_1,2026-05-04 21:03:35,add_cart,2038,站内推荐,PC
435,100096,S100096_1,2026-05-04 21:08:40,submit_order,2038,站内推荐,PC
436,100096,S100096_2,2026-05-19 19:10:37,visit_home,2049,站内推荐,PC
437,100096,S100096_2,2026-05-19 19:13:54,view_product,2049,站内推荐,PC
438,100096,S100096_2,2026-05-19 19:21:57,add_cart,2049,站内推荐,PC
439,100097,S100097_1,2026-05-05 10:14:34,visit_home,2049,自然流量,iOS
440,100097,S100097_2,2026-05-22 20:25:36,visit_home,2003,自然流量,iOS
441,100097,S100097_2,2026-05-22 20:31:37,view_product,2003,自然流量,iOS
442,100098,S100098_1,2026-05-09 22:44:54,visit_home,2021,信息流广告,Android
443,100098,S100098_1,2026-05-09 22:53:00,view_product,2021,信息流广告,Android
444,100098,S100098_1,2026-05-09 23:00:31,add_cart,2021,信息流广告,Android
445,100098,S100098_2,2026-05-15 18:20:45,visit_home,2013,信息流广告,Android
446,100098,S100098_2,2026-05-15 18:22:01,view_product,2013,信息流广告,Android
447,100098,S100098_3,2026-05-13 13:49:56,visit_home,2007,信息流广告,Android
448,100098,S100098_3,2026-05-13 13:58:30,view_product,2007,信息流广告,Android
449,100099,S100099_1,2026-05-25 02:37:47,visit_home,2030,站内推荐,Android
450,100099,S100099_1,2026-05-25 02:43:36,view_product,2030,站内推荐,Android
451,100100,S100100_1,2026-05-15 08:40:27,visit_home,2015,站内推荐,Android
452,100100,S100100_1,2026-05-15 08:49:30,view_product,2015,站内推荐,Android
453,100101,S100101_1,2026-05-06 01:35:41,visit_home,2037,信息流广告,PC
454,100101,S100101_2,2026-05-14 10:03:25,visit_home,2007,信息流广告,PC
455,100102,S100102_1,2026-05-21 13:26:45,visit_home,2024,搜索广告,PC
456,100102,S100102_2,2026-05-30 23:13:41,visit_home,2014,搜索广告,PC
457,100102,S100102_3,2026-05-29 11:36:30,visit_home,2021,搜索广告,PC
458,100103,S100103_1,2026-05-10 10:33:42,visit_home,2040,信息流广告,Android
459,100104,S100104_1,2026-05-11 03:34:24,visit_home,2039,社群裂变,Android
460,100104,S100104_2,2026-05-13 22:39:22,visit_home,2026,社群裂变,Android
461,100104,S100104_2,2026-05-13 22:41:51,view_product,2026,社群裂变,Android
462,100104,S100104_3,2026-05-18 08:31:52,visit_home,2022,社群裂变,Android
463,100104,S100104_4,2026-05-03 00:09:43,visit_home,2031,社群裂变,Android
464,100104,S100104_5,2026-05-05 14:48:47,visit_home,2003,社群裂变,Android
465,100105,S100105_1,2026-05-15 15:38:20,visit_home,2004,自然流量,PC
466,100105,S100105_1,2026-05-15 15:40:19,view_product,2004,自然流量,PC
467,100106,S100106_1,2026-05-14 03:03:14,visit_home,2031,自然流量,PC
468,100107,S100107_1,2026-05-22 18:55:42,visit_home,2011,搜索广告,Android
469,100107,S100107_1,2026-05-22 18:57:20,view_product,2011,搜索广告,Android
470,100107,S100107_2,2026-05-18 06:49:32,visit_home,2045,搜索广告,Android
471,100107,S100107_2,2026-05-18 06:59:19,view_product,2045,搜索广告,Android
472,100107,S100107_3,2026-05-17 23:12:14,visit_home,2050,搜索广告,Android
473,100107,S100107_3,2026-05-17 23:19:57,view_product,2050,搜索广告,Android
474,100108,S100108_1,2026-05-31 03:35:27,visit_home,2008,自然流量,iOS
475,100108,S100108_2,2026-05-14 04:24:07,visit_home,2016,自然流量,iOS
476,100108,S100108_2,2026-05-14 04:33:13,view_product,2016,自然流量,iOS
477,100108,S100108_3,2026-05-12 05:11:00,visit_home,2002,自然流量,iOS
478,100108,S100108_3,2026-05-12 05:17:55,view_product,2002,自然流量,iOS
479,100109,S100109_1,2026-05-18 02:56:34,visit_home,2042,搜索广告,iOS
480,100109,S100109_1,2026-05-18 02:59:30,view_product,2042,搜索广告,iOS
481,100109,S100109_1,2026-05-18 03:09:25,add_cart,2042,搜索广告,iOS
482,100109,S100109_1,2026-05-18 03:11:09,submit_order,2042,搜索广告,iOS
483,100109,S100109_1,2026-05-18 03:15:52,pay_success,2042,搜索广告,iOS
484,100110,S100110_1,2026-05-09 21:54:59,visit_home,2034,信息流广告,PC
485,100110,S100110_1,2026-05-09 21:56:56,view_product,2034,信息流广告,PC
486,100110,S100110_2,2026-05-17 03:06:18,visit_home,2017,信息流广告,PC
487,100110,S100110_2,2026-05-17 03:13:11,view_product,2017,信息流广告,PC
488,100111,S100111_1,2026-05-13 15:22:03,visit_home,2040,站内推荐,Android
489,100111,S100111_1,2026-05-13 15:23:13,view_product,2040,站内推荐,Android
490,100111,S100111_2,2026-05-14 07:13:30,visit_home,2050,站内推荐,Android
491,100111,S100111_2,2026-05-14 07:20:03,view_product,2050,站内推荐,Android
492,100112,S100112_1,2026-05-11 00:38:52,visit_home,2003,社群裂变,Android
493,100112,S100112_2,2026-05-04 08:39:57,visit_home,2012,社群裂变,Android
494,100112,S100112_2,2026-05-04 08:47:16,view_product,2012,社群裂变,Android
495,100112,S100112_3,2026-05-18 13:28:32,visit_home,2029,社群裂变,Android
496,100112,S100112_3,2026-05-18 13:34:35,view_product,2029,社群裂变,Android
497,100112,S100112_4,2026-05-09 20:35:25,visit_home,2010,社群裂变,Android
498,100112,S100112_5,2026-05-11 00:20:01,visit_home,2018,社群裂变,Android
499,100113,S100113_1,2026-05-21 11:15:33,visit_home,2021,信息流广告,Android
500,100113,S100113_1,2026-05-21 11:19:16,view_product,2021,信息流广告,Android
501,100113,S100113_2,2026-05-13 05:38:27,visit_home,2004,信息流广告,Android
502,100113,S100113_2,2026-05-13 05:41:10,view_product,2004,信息流广告,Android
503,100114,S100114_1,2026-05-21 17:38:57,visit_home,2001,社群裂变,Android
504,100114,S100114_1,2026-05-21 17:45:09,view_product,2001,社群裂变,Android
505,100115,S100115_1,2026-05-20 03:33:15,visit_home,2038,自然流量,Android
506,100115,S100115_1,2026-05-20 03:39:02,view_product,2038,自然流量,Android
507,100115,S100115_1,2026-05-20 03:47:38,add_cart,2038,自然流量,Android
508,100115,S100115_1,2026-05-20 03:52:20,submit_order,2038,自然流量,Android
509,100115,S100115_1,2026-05-20 04:00:35,pay_success,2038,自然流量,Android
510,100115,S100115_2,2026-05-10 04:44:27,visit_home,2026,自然流量,Android
511,100115,S100115_2,2026-05-10 04:51:48,view_product,2026,自然流量,Android
512,100115,S100115_3,2026-05-15 03:25:54,visit_home,2025,自然流量,Android
513,100116,S100116_1,2026-05-31 04:47:58,visit_home,2022,信息流广告,Android
514,100116,S100116_2,2026-05-06 20:57:10,visit_home,2040,信息流广告,Android
515,100116,S100116_2,2026-05-06 21:00:26,view_product,2040,信息流广告,Android
516,100116,S100116_3,2026-05-12 22:08:39,visit_home,2013,信息流广告,Android
517,100116,S100116_4,2026-05-07 21:47:12,visit_home,2005,信息流广告,Android
518,100116,S100116_4,2026-05-07 21:48:16,view_product,2005,信息流广告,Android
519,100116,S100116_4,2026-05-07 21:52:57,add_cart,2005,信息流广告,Android
520,100116,S100116_5,2026-05-28 10:58:02,visit_home,2026,信息流广告,Android
521,100116,S100116_5,2026-05-28 11:03:44,view_product,2026,信息流广告,Android
522,100117,S100117_1,2026-05-24 03:06:42,visit_home,2042,自然流量,iOS
523,100117,S100117_2,2026-05-06 15:30:01,visit_home,2031,自然流量,iOS
524,100117,S100117_2,2026-05-06 15:33:49,view_product,2031,自然流量,iOS
525,100117,S100117_2,2026-05-06 15:37:20,add_cart,2031,自然流量,iOS
526,100118,S100118_1,2026-05-04 20:08:50,visit_home,2046,站内推荐,Android
527,100118,S100118_1,2026-05-04 20:14:04,view_product,2046,站内推荐,Android
528,100118,S100118_2,2026-05-10 03:26:54,visit_home,2028,站内推荐,Android
529,100118,S100118_2,2026-05-10 03:33:28,view_product,2028,站内推荐,Android
530,100118,S100118_2,2026-05-10 03:47:59,add_cart,2028,站内推荐,Android
531,100118,S100118_2,2026-05-10 03:53:43,submit_order,2028,站内推荐,Android
532,100118,S100118_3,2026-05-24 08:15:20,visit_home,2022,站内推荐,Android
533,100118,S100118_3,2026-05-24 08:17:27,view_product,2022,站内推荐,Android
534,100118,S100118_4,2026-05-13 14:45:59,visit_home,2025,站内推荐,Android
535,100118,S100118_5,2026-05-15 01:24:08,visit_home,2042,站内推荐,Android
536,100118,S100118_5,2026-05-15 01:30:17,view_product,2042,站内推荐,Android
537,100119,S100119_1,2026-05-21 16:08:49,visit_home,2017,社群裂变,Android
538,100119,S100119_1,2026-05-21 16:13:15,view_product,2017,社群裂变,Android
539,100120,S100120_1,2026-05-26 06:29:04,visit_home,2003,站内推荐,Android
540,100120,S100120_2,2026-05-14 17:09:06,visit_home,2031,站内推荐,Android
541,100120,S100120_2,2026-05-14 17:14:53,view_product,2031,站内推荐,Android
542,100120,S100120_3,2026-05-12 19:56:57,visit_home,2006,站内推荐,Android
543,100120,S100120_3,2026-05-12 20:00:44,view_product,2006,站内推荐,Android
544,100120,S100120_4,2026-05-29 03:47:19,visit_home,2030,站内推荐,Android
545,100120,S100120_4,2026-05-29 03:56:13,view_product,2030,站内推荐,Android
546,100121,S100121_1,2026-05-15 22:51:44,visit_home,2010,站内推荐,iOS
547,100121,S100121_1,2026-05-15 22:53:55,view_product,2010,站内推荐,iOS
548,100121,S100121_2,2026-05-05 17:03:35,visit_home,2024,站内推荐,iOS
549,100122,S100122_1,2026-05-29 16:58:46,visit_home,2030,站内推荐,Android
550,100123,S100123_1,2026-05-12 10:02:13,visit_home,2032,自然流量,iOS
551,100123,S100123_1,2026-05-12 10:10:52,view_product,2032,自然流量,iOS
552,100123,S100123_1,2026-05-12 10:22:05,add_cart,2032,自然流量,iOS
553,100123,S100123_2,2026-05-27 19:04:02,visit_home,2021,自然流量,iOS
554,100123,S100123_2,2026-05-27 19:05:46,view_product,2021,自然流量,iOS
555,100124,S100124_1,2026-05-15 17:32:59,visit_home,2034,站内推荐,iOS
556,100124,S100124_1,2026-05-15 17:40:29,view_product,2034,站内推荐,iOS
557,100124,S100124_1,2026-05-15 17:49:48,add_cart,2034,站内推荐,iOS
558,100125,S100125_1,2026-05-09 02:24:47,visit_home,2006,搜索广告,Android
559,100125,S100125_1,2026-05-09 02:32:06,view_product,2006,搜索广告,Android
560,100125,S100125_2,2026-05-16 21:08:07,visit_home,2004,搜索广告,Android
561,100125,S100125_2,2026-05-16 21:08:51,view_product,2004,搜索广告,Android
562,100125,S100125_2,2026-05-16 21:14:44,add_cart,2004,搜索广告,Android
563,100126,S100126_1,2026-05-28 16:46:32,visit_home,2010,信息流广告,iOS
564,100126,S100126_1,2026-05-28 16:54:34,view_product,2010,信息流广告,iOS
565,100126,S100126_1,2026-05-28 17:07:38,add_cart,2010,信息流广告,iOS
566,100126,S100126_2,2026-05-25 12:01:45,visit_home,2014,信息流广告,iOS
567,100126,S100126_2,2026-05-25 12:07:43,view_product,2014,信息流广告,iOS
568,100126,S100126_3,2026-05-02 09:28:04,visit_home,2050,信息流广告,iOS
569,100126,S100126_3,2026-05-02 09:30:13,view_product,2050,信息流广告,iOS
570,100126,S100126_4,2026-05-25 09:34:16,visit_home,2013,信息流广告,iOS
571,100126,S100126_4,2026-05-25 09:43:01,view_product,2013,信息流广告,iOS
572,100127,S100127_1,2026-05-07 06:16:49,visit_home,2024,搜索广告,PC
573,100128,S100128_1,2026-05-22 03:04:59,visit_home,2031,信息流广告,PC
574,100128,S100128_1,2026-05-22 03:14:11,view_product,2031,信息流广告,PC
575,100128,S100128_1,2026-05-22 03:18:46,add_cart,2031,信息流广告,PC
576,100128,S100128_2,2026-05-02 12:05:48,visit_home,2006,信息流广告,PC
577,100128,S100128_3,2026-05-06 19:02:52,visit_home,2041,信息流广告,PC
578,100128,S100128_3,2026-05-06 19:12:31,view_product,2041,信息流广告,PC
579,100128,S100128_3,2026-05-06 19:14:25,add_cart,2041,信息流广告,PC
580,100128,S100128_3,2026-05-06 19:19:53,submit_order,2041,信息流广告,PC
581,100128,S100128_3,2026-05-06 19:23:58,pay_success,2041,信息流广告,PC
582,100128,S100128_4,2026-05-07 17:31:35,visit_home,2047,信息流广告,PC
583,100128,S100128_4,2026-05-07 17:38:30,view_product,2047,信息流广告,PC
584,100128,S100128_4,2026-05-07 17:47:06,add_cart,2047,信息流广告,PC
585,100128,S100128_4,2026-05-07 17:54:50,submit_order,2047,信息流广告,PC
586,100129,S100129_1,2026-05-08 18:12:05,visit_home,2047,自然流量,iOS
587,100129,S100129_2,2026-05-17 06:13:45,visit_home,2045,自然流量,iOS
